Date,Ticker,Signal,Daily_Return,Portfolio_Value_Before,Portfolio_Value_After
2015-03-23,ICICIBANK.NS,0.5789457483724473,-0.006054876174648505,94572.32084141024,93999.69714916637
2015-03-24,ICICIBANK.NS,0.5789457483724473,0.016030748024790542,93999.69714916637,95506.58260857128
2015-03-25,ICICIBANK.NS,0.5789457483724473,-0.02824224005096787,95506.58260857128,92809.26277609241
2015-03-26,RELIANCE.NS,0.5438589643953067,-0.021222672082113814,92809.26277609241,90839.60222601266
2015-03-27,RELIANCE.NS,0.6249971491410896,-0.0011703900077952856,90839.60222601266,90733.28446325524
2015-03-30,RELIANCE.NS,0.6249971491410896,0.018809766862751598,90733.28446325524,92439.9563907008
2015-03-31,ICICIBANK.NS,0.5657882066478712,0.024247141121942706,92439.9563907008,94681.36105861235
2015-04-01,INFY.NS,0.5789457483724473,0.0019551129370805054,94681.36105861235,94866.47381251844
2015-04-06,INFY.NS,0.525830050109871,-0.008585129496415433,94866.47381251844,94052.03284996966
2015-04-07,ICICIBANK.NS,0.5657882066478712,-0.007246273257806024,94052.03284996966,93370.50611948663
2015-04-08,ICICIBANK.NS,0.5789457483724473,0.01745482040960966,93370.50611948663,95000.27153535663
2015-04-09,ICICIBANK.NS,0.5789457483724473,-0.007174058261253169,95000.27153535663,94318.73405252711
2015-04-10,ICICIBANK.NS,0.5789457483724473,-0.004398580424971876,94318.73405252711,93903.86551521554
2015-04-13,ICICIBANK.NS,0.5789457483724473,-0.0059954173301682845,93903.86551521554,93340.87265253582
2015-04-15,ICICIBANK.NS,0.5789457483724473,-0.007936549077367627,93340.87265253582,92600.06823580465
2015-04-16,ICICIBANK.NS,0.5789457483724473,-0.007679910079794849,92600.06823580465,91888.9080383708
2015-04-17,HDFCBANK.NS,0.5442701374527965,-0.012914371294825644,91888.9080383708,90702.2205620872
2015-04-20,INFY.NS,0.5268814888013973,0.004901417786582707,90702.2205620872,91146.79003923276
2015-04-21,HDFCBANK.NS,0.525830050109871,0.010069798316033163,91146.79003923276,92064.61983208165
2015-04-22,HDFCBANK.NS,0.5268814888013973,0.0003948449671786758,92064.61983208165,92100.97108387756
2015-04-23,ICICIBANK.NS,0.5438589643953067,-0.01154422260023047,92100.97108387756,91037.73697198789
2015-04-24,ICICIBANK.NS,0.5657882066478712,-0.019302395445014664,91037.73697198789,89280.49057253535
2015-04-27,ICICIBANK.NS,0.5657882066478712,0.08121058463329,89280.49057253535,96531.01140827787
2015-04-28,TCS.NS,0.5442701374527965,-0.0030858629914808366,96531.01140827787,96233.12993264286
2015-04-29,TCS.NS,0.5533323982652941,-0.009487867464391453,96233.12993264286,95320.08275015838
2015-04-30,TCS.NS,0.5442701374527965,0.00724479982439985,95320.08275015838,96010.65766892851
2015-05-04,TCS.NS,0.5442701374527965,0.014627748275981345,96010.65766892851,97415.07740112102
2015-05-05,HDFCBANK.NS,0.525830050109871,-0.017263195378276697,97415.07740112102,95733.38188715551
2015-05-06,HDFCBANK.NS,0.525830050109871,-0.019884686087810355,95733.38188715551,93829.75364020496
2015-05-07,INFY.NS,0.519699769532351,0.00717571328611144,93829.75364020496,94503.04905003354
2015-05-08,HDFCBANK.NS,0.525830050109871,0.008452134641497633,94503.04905003354,95301.80154463649
2015-05-11,HDFCBANK.NS,0.519699769532351,-0.01852969041189878,95301.80154463649,93535.88866631816
2015-05-12,ICICIBANK.NS,0.5268814888013973,0.030661750482334993,93535.88866631816,96403.86274574828
2015-05-13,TCS.NS,0.5438589643953067,-0.006420154390110566,96403.86274574828,95784.93506311755
2015-05-14,ICICIBANK.NS,0.5566027490534012,-0.0082552200856284,95784.93506311755,94994.20934328389
2015-05-15,INFY.NS,0.5789457483724473,0.015955092990078024,94994.20934328389,96509.85078687491
2015-05-18,INFY.NS,0.5789457483724473,0.014701066610264046,96509.85078687491,97928.64853183941
2015-05-19,INFY.NS,0.5438589643953067,0.01233716930947737,97928.64853183941,99136.81084902502
2015-05-20,INFY.NS,0.5657882066478712,0.000561811913783794,99136.81084902502,99192.50709045453
2015-05-21,INFY.NS,0.5657882066478712,-0.0009763207067468027,99192.50709045453,99095.66339182798
2015-05-22,RELIANCE.NS,0.5533323982652941,-0.010344491494646446,99095.66339182798,98070.56914471487
2015-05-25,RELIANCE.NS,0.5442701374527965,-0.011067759791135834,98070.56914471487,96985.14764284118
2015-05-26,RELIANCE.NS,0.5442701374527965,0.0007913879609600105,96985.14764284118,97061.90052107765
2015-05-27,INFY.NS,0.5789457483724473,0.024434592253928855,97061.90052107765,99433.56848370159
2015-05-28,ICICIBANK.NS,0.5442701374527965,0.008744118773347465,99433.56848370159,100303.02741658085
2015-05-29,ICICIBANK.NS,0.5442701374527965,-0.002521564719779934,100303.02741658085,100050.10684136009
2015-06-01,INFY.NS,0.5318555893944915,-0.01911804391251204,100050.10684136009,98137.34450531544
2015-06-02,RELIANCE.NS,0.5533323982652941,-0.002559486619730156,98137.34450531544,97886.16328515824
2015-06-03,RELIANCE.NS,0.5533323982652941,0.018240638044775048,97886.16328515824,99671.66935923455
2015-06-04,HDFCBANK.NS,0.525830050109871,-0.0031527398034186804,99671.66935923455,99357.4305199725
2015-06-05,INFY.NS,0.5657882066478712,-0.0057664708364357775,99357.4305199725,98784.48879449589
2015-06-08,INFY.NS,0.5438589643953067,-0.003974857744557747,98784.48879449589,98391.83450416892
2015-06-09,INFY.NS,0.5657882066478712,0.01726830225727083,98391.83450416892,100090.89444203427
2015-06-10,INFY.NS,0.5438589643953067,-0.01423617086310891,100090.89444203427,98665.98336691607
2015-06-11,INFY.NS,0.5438589643953067,-0.01131359389656128,98665.98336691607,97549.71649969791
2015-06-12,INFY.NS,0.5657882066478712,0.01816973460288529,97549.71649969791,99322.16895908413
2015-06-15,HDFCBANK.NS,0.525830050109871,0.0031833201335065286,99322.16895908413,99638.34321923512
2015-06-16,ICICIBANK.NS,0.5438589643953067,-0.002317402128674706,99638.34321923512,99407.44111056124
2015-06-17,ICICIBANK.NS,0.5438589643953067,0.00663678210828178,99407.44111056124,100067.18663715389
2015-06-18,ICICIBANK.NS,0.5657882066478712,0.003955932976335008,100067.18663715389,100463.04572062088
2015-06-19,INFY.NS,0.5789457483724473,0.028633079808743078,100463.04572062088,103339.61212656883
2015-06-22,HDFCBANK.NS,0.5533323982652941,0.004726956721599285,103339.61212656883,103828.09400071797
2015-06-23,ICICIBANK.NS,0.5438589643953067,0.013557022343450242,103828.09400071797,105235.69379096356
2015-06-24,HDFCBANK.NS,0.5268814888013973,0.018359317173672007,105235.69379096356,107167.74927126328
2015-06-25,ICICIBANK.NS,0.5438589643953067,-0.009847296030576103,107167.74927126328,106112.43671925859
2015-06-26,TCS.NS,0.5442701374527965,3.841570115947768e-05,106112.43671925859,106116.5131029169
2015-06-29,TCS.NS,0.5442701374527965,-0.016178570513947,106116.5131029169,104399.69961298718
2015-06-30,TCS.NS,0.525830050109871,0.01652271283960416,104399.69961298718,106124.66587023351
2015-07-01,TCS.NS,0.525830050109871,-0.005919199456061008,106124.66587023351,105496.49280573976
2015-07-02,TCS.NS,0.525830050109871,0.010144774501779974,105496.49280573976,106566.73093598265
2015-07-03,ICICIBANK.NS,0.5268814888013973,0.0019074245300532144,106566.73093598265,106769.99893265752
2015-07-06,TCS.NS,0.5438589643953067,-0.006474576407512256,106769.99893265752,106078.70841653802
2015-07-07,RELIANCE.NS,0.5533323982652941,-0.006628587344587711,106078.70841653802,105375.55643239795
2015-07-08,TCS.NS,0.5438589643953067,-0.02797592058880982,105375.55643239795,102427.57823364354
2015-07-09,TCS.NS,0.525830050109871,-0.0190881157539049,102427.57823364354,100472.4287639276
2015-07-10,TCS.NS,0.519699769532351,0.014225872598728984,100472.4287639276,101901.7367352081
2015-07-13,TCS.NS,0.519699769532351,-0.004004591731120222,101901.7367352081,101493.6618828915
2015-07-14,INFY.NS,0.525830050109871,0.013127372277041527,101493.6618828915,102826.00696618839
2015-07-15,RELIANCE.NS,0.5533323982652941,0.012411590421747443,102826.00696618839,104102.24124935646
2015-07-16,RELIANCE.NS,0.5533323982652941,-0.0019536543902205494,104102.24124935646,103898.86144870786
2015-07-17,RELIANCE.NS,0.5533323982652941,0.002985233853272762,103898.86144870786,104209.02384722103
2015-07-20,INFY.NS,0.5657882066478712,0.1112609930666335,104209.02384722103,115803.42332696734
2015-07-21,TCS.NS,0.5318555893944915,-0.01302004554919678,115803.42332696734,114295.6574804973
2015-07-22,RELIANCE.NS,0.5533323982652941,-0.0048553397485811,114295.6574804973,113740.71323164203
2015-07-23,ICICIBANK.NS,0.525830050109871,-0.0393096011876789,113740.71323164203,109269.61115570403
2015-07-24,TCS.NS,0.519699769532351,-0.003233358141299658,109269.61115570403,108916.30336887708
2015-07-27,TCS.NS,0.519699769532351,0.002001826601006673,108916.30336887708,109134.3349222442
2015-07-28,TCS.NS,0.525830050109871,0.0018787703967699798,109134.3349222442,109339.3732799673
2015-07-29,RELIANCE.NS,0.5268814888013973,0.0041666775232578335,109339.3732799673,109794.95518902004
2015-07-30,RELIANCE.NS,0.5268814888013973,0.0016997148066921763,109794.95518902004,109981.57530005492
2015-07-31,RELIANCE.NS,0.5268814888013973,0.0005990049628639138,109981.57530005492,110047.45480948324
2015-08-03,TCS.NS,0.5789457483724473,-0.0002788224451840682,110047.45480948324,110016.77110904698
2015-08-04,TCS.NS,0.5318555893944915,0.015245596108784287,110016.77110904698,111694.04236656809
2015-08-05,TCS.NS,0.5438589643953067,0.010266942754155517,111694.04236656809,112840.79870552586
2015-08-06,HDFCBANK.NS,0.519699769532351,-0.003010905808257358,112840.79870552586,112501.04568929499
2015-08-07,HDFCBANK.NS,0.519699769532351,0.0018303187558790235,112501.04568929499,112706.95846327611
2015-08-10,HDFCBANK.NS,0.5253162650906773,4.574528146172874e-05,112706.95846327611,112712.1142748137
2015-08-11,ICICIBANK.NS,0.5318555893944915,-0.03507032524014653,112712.1142748137,108759.26376869142
2015-08-12,ICICIBANK.NS,0.5318555893944915,0.000857296465630597,108759.26376869142,108852.5027011249
2015-08-13,ICICIBANK.NS,0.5318555893944915,0.036656374437296746,108852.5027011249,112842.6407985742
2015-08-14,ICICIBANK.NS,0.5318555893944915,0.0009914344075365733,112842.6407985742,112954.51687529919
2015-08-17,ICICIBANK.NS,0.5318555893944915,-0.005942596862656524,112954.51687529919,112283.27371769316
2015-08-18,ICICIBANK.NS,0.5318555893944915,0.011291837912188907,112283.27371769316,113551.15824476328
2015-08-19,ICICIBANK.NS,0.5268814888013973,-0.020525438382740235,113551.15824476328,111220.4709429216
2015-08-20,ICICIBANK.NS,0.5268814888013973,-0.005867559317434101,111220.4709429216,110567.87823235105
2015-08-21,ICICIBANK.NS,0.5268814888013973,-0.0895446330543257,110567.87823235105,100667.11814843981
2015-08-24,ICICIBANK.NS,0.5268814888013973,0.05019441961203297,100667.11814843981,105720.0457179167
2015-08-25,ICICIBANK.NS,0.5438589643953067,-0.019223979255177492,105720.0457179167,103687.68575217905
2015-08-26,INFY.NS,0.5533323982652941,0.01709548807424377,103687.68575217905,105460.27734740137
2015-08-27,HDFCBANK.NS,0.5789457483724473,0.00572350801991095,105460.27734740137,106063.88009058125
2015-08-28,TCS.NS,0.5566027490534012,-0.002644918375028227,106063.88009058125,105783.34978520288
2015-08-31,TCS.NS,0.5566027490534012,-0.01039386455450697,105783.34978520288,104683.85197541345
2015-09-01,HDFCBANK.NS,0.5789457483724473,-0.004949406114862831,104683.85197541345,104165.72907831894
2015-09-02,TCS.NS,0.5566027490534012,0.00532454500755164,104165.72907831894,104720.36419104088
2015-09-03,RELIANCE.NS,0.5657882066478712,-0.021022364201505717,104720.36419104088,102518.8945557025
2015-09-04,TCS.NS,0.5566027490534012,-0.0030229330556490464,102518.8945557025,102208.98680052147
2015-09-07,ICICIBANK.NS,0.5789457483724473,0.04696905991708911,102208.98680052147,107009.64682562013
2015-09-08,RELIANCE.NS,0.6249971491410896,0.02999043620762043,107009.64682562013,110218.91281234389
2015-09-09,ICICIBANK.NS,0.5789457483724473,0.010773029925285282,110218.91281234389,111406.30445840367
2015-09-10,TCS.NS,0.5566027490534012,0.0025929324889424343,111406.30445840367,111695.17348470687
2015-09-11,RELIANCE.NS,0.5657882066478712,0.003368355398399414,111695.17348470687,112071.40252528925
2015-09-14,RELIANCE.NS,0.6249971491410896,0.0036465855197460595,112071.40252528925,112480.0804789156
2015-09-15,ICICIBANK.NS,0.5318555893944915,0.01620122104534527,112480.0804789156,114302.39512595274
2015-09-16,ICICIBANK.NS,0.5268814888013973,0.018324968066427028,114302.39512595274,116396.98286655195
2015-09-18,INFY.NS,0.5533323982652941,0.0001812137594541241,116396.98286655195,116418.07560140631
2015-09-21,INFY.NS,0.5533323982652941,0.0025346978767457617,116418.07560140631,116713.16025044803
2015-09-22,RELIANCE.NS,0.5789457483724473,0.002889540089876741,116713.16025044803,117050.40760600791
2015-09-23,RELIANCE.NS,0.5789457483724473,-0.015287734625039517,117050.40760600791,115260.97203677455
2015-09-24,ICICIBANK.NS,0.5318555893944915,-0.0007453657291315308,115260.97203677455,115175.06045831194
2015-09-28,INFY.NS,0.5442701374527965,0.014743327134566941,115175.06045831194,116873.12405239236
2015-09-29,INFY.NS,0.5533323982652941,0.035744708768838285,116873.12405239236,121050.71983454944
2015-09-30,RELIANCE.NS,0.519699769532351,0.0027833719332091,121050.71983454944,121387.64901063168
2015-10-01,RELIANCE.NS,0.519699769532351,0.026945564270824063,121387.64901063168,124658.5077087319
2015-10-05,ICICIBANK.NS,0.525830050109871,0.0064068798505285685,124658.5077087319,125457.17978996792
2015-10-06,INFY.NS,0.5268814888013973,-0.018534306168713544,125457.17978996792,123131.91800867731
2015-10-07,RELIANCE.NS,0.5533323982652941,-0.02702993544914767,123131.91800867731,119803.67021317303
2015-10-08,ICICIBANK.NS,0.5789457483724473,0.02747354920073186,119803.67021317303,123095.10224120288
2015-10-09,TCS.NS,0.5657882066478712,-0.014089486256055106,123095.10224120288,121360.75548998776
2015-10-12,TCS.NS,0.5789457483724473,0.002294998713862073,121360.75548998776,121639.2782677506
2015-10-13,RELIANCE.NS,0.5268814888013973,0.010463146340881524,121639.2782677506,122912.00783706529
2015-10-14,ICICIBANK.NS,0.5438589643953067,0.01219500815656982,122912.00783706529,124410.92077517867
2015-10-15,ICICIBANK.NS,0.5438589643953067,0.010825913650192698,124410.92077517867,125757.78266063172
2015-10-16,ICICIBANK.NS,0.5438589643953067,-0.007773388055835828,125757.78266063172,124780.21861496917
2015-10-19,INFY.NS,0.525830050109871,0.012590613845228527,124780.21861496917,126351.27816307344
2015-10-20,INFY.NS,0.525830050109871,0.011057241034817755,126351.27816307344,127748.37470077985
2015-10-21,INFY.NS,0.5442701374527965,0.010102060967838389,127748.37470077985,129038.89657054939
2015-10-23,INFY.NS,0.5442701374527965,0.0019566429213002667,129038.89657054939,129291.37961409656
2015-10-26,ICICIBANK.NS,0.525830050109871,-0.005782278397458929,129291.37961409656,128543.7808627763
2015-10-27,ICICIBANK.NS,0.525830050109871,-0.04406065855946106,128543.7808627763,122880.05722423932
2015-10-28,TCS.NS,0.519699769532351,-0.013344380688897983,122880.05722423932,121240.29896156551
2015-10-29,INFY.NS,0.5438589643953067,-0.008384032588580781,121240.29896156551,120223.81634402247
2015-10-30,INFY.NS,0.5438589643953067,-0.0037431130238056998,120223.81634402247,119773.80501129355
2015-11-02,HDFCBANK.NS,0.5268814888013973,0.0016619518663412158,119773.80501129355,119972.86331007085
2015-11-03,HDFCBANK.NS,0.5253162650906773,-0.002949624744891577,119972.86331007085,119618.98838373598
2015-11-04,TCS.NS,0.5657882066478712,-0.020187114681355922,119618.98838373598,117204.22614716573
2015-11-05,ICICIBANK.NS,0.525830050109871,-0.010923954697089844,117204.22614716573,115923.89249042662
2015-11-06,HDFCBANK.NS,0.5253162650906773,-0.014894989438253958,115923.89249042662,114197.20733614042
2015-11-09,TCS.NS,0.5318555893944915,-0.005341630492289751,114197.20733614042,113587.20805129936
2015-11-10,TCS.NS,0.5268814888013973,-0.024713636050613275,113587.20805129936,110780.05513151425
2015-11-13,HDFCBANK.NS,0.5442701374527965,0.008459691505903866,110780.05513151425,111717.22022293389
2015-11-16,HDFCBANK.NS,0.5442701374527965,-0.0001414082002684225,111717.22022293389,111701.42249188318
2015-11-17,HDFCBANK.NS,0.5268814888013973,-0.011500709507474949,111701.42249188318,110416.7768802323
2015-11-18,ICICIBANK.NS,0.5438589643953067,0.02284495915025242,110416.7768802323,112939.24363756373
2015-11-19,ICICIBANK.NS,0.5438589643953067,-0.00544291126321883,112939.24363756373,112324.52535630942
2015-11-20,ICICIBANK.NS,0.5438589643953067,0.0037742865561682937,112324.52535630942,112748.47030228972
2015-11-23,ICICIBANK.NS,0.5438589643953067,-0.009776179622881243,112748.47030228972,111646.22100440944
2015-11-24,INFY.NS,0.519699769532351,0.010805385960173775,111646.22100440944,112852.60151335695
2015-11-26,INFY.NS,0.525830050109871,0.013255333835603844,112852.60151335695,114348.50042063286
2015-11-27,INFY.NS,0.525830050109871,0.020209082205263407,114348.50042063286,116659.37866568203
2015-11-30,HDFCBANK.NS,0.5268814888013973,0.004871341169005339,116659.37866568203,117227.66629972676
2015-12-01,ICICIBANK.NS,0.5438589643953067,-0.012778447754845268,117227.66629972676,115729.67869049327
2015-12-02,ICICIBANK.NS,0.5438589643953067,-0.017011787189170846,115729.67869049327,113760.91002513947
2015-12-03,ICICIBANK.NS,0.5438589643953067,-0.016365592034260357,113760.91002513947,111899.14538222183
2015-12-04,ICICIBANK.NS,0.5657882066478712,0.006119630894220185,111899.14538222183,112583.92684933971
2015-12-07,ICICIBANK.NS,0.5438589643953067,-0.006082408797432048,112583.92684933971,111899.14538222185
2015-12-08,TCS.NS,0.6249971491410896,0.01659516668309391,111899.14538222185,113756.13035153558
2015-12-09,INFY.NS,0.5789457483724473,0.018624760460972833,113756.13035153558,115874.81103030013
2015-12-10,ICICIBANK.NS,0.5789457483724473,-0.03726589610067399,115874.81103030013,111556.63236175974
2015-12-11,HDFCBANK.NS,0.519699769532351,0.008314790360229862,111556.63236175974,112484.202373141
2015-12-14,TCS.NS,0.5438589643953067,-0.0010929325135291545,112484.202373141,112361.264731109
2015-12-15,TCS.NS,0.5657882066478712,0.013700804034078695,112361.264731109,113900.70440021117
2015-12-16,TCS.NS,0.5438589643953067,0.013016575328298696,113900.70440021117,115383.3014989828
2015-12-17,TCS.NS,0.5438589643953067,-0.00940673148232618,115383.3014989828,114297.92176423757
2015-12-18,HDFCBANK.NS,0.5268814888013973,0.0022368147157547646,114297.92176423757,114553.58503762001
2015-12-21,HDFCBANK.NS,0.5318555893944915,-0.008322693613415977,114553.58503762001,113600.19064703351
2015-12-22,TCS.NS,0.5438589643953067,0.008627914733977615,113600.19064703351,114580.32340569972
2015-12-23,TCS.NS,0.5438589643953067,0.00348294558489326,114580.32340569972,114979.40043722124
2015-12-24,HDFCBANK.NS,0.5318555893944915,0.003025816131354553,114979.40043722124,115327.30696183766
2015-12-28,ICICIBANK.NS,0.5789457483724473,0.0026510391849341453,115327.30696183766,115633.04417168642
2015-12-29,ICICIBANK.NS,0.5789457483724473,-0.009065264134840545,115633.04417168642,114584.8000835544
2015-12-30,TCS.NS,0.6249971491410896,0.00767076020566293,114584.8000835544,115463.75260820916
2015-12-31,ICICIBANK.NS,0.5789457483724473,0.006313269358470208,115463.75260820916,116192.70637956455
2016-01-01,TCS.NS,0.6249971491410896,-0.019367118674211814,116192.70637956455,113942.38844603367
2016-01-04,ICICIBANK.NS,0.5657882066478712,0.004500242541415345,113942.38844603367,114455.15682978899
2016-01-05,ICICIBANK.NS,0.5657882066478712,-0.025711080941419495,114455.15682978899,111512.39102837542
2016-01-06,INFY.NS,0.525830050109871,-0.017346772977596348,111512.39102837542,109578.01089701724
2016-01-07,TCS.NS,0.5566027490534012,0.01111243779994342,109578.01089701724,110795.68972735187
2016-01-08,ICICIBANK.NS,0.5789457483724473,-0.02285241629415624,110795.68972735187,108263.74050210425
2016-01-11,ICICIBANK.NS,0.5789457483724473,-0.011275920494022929,108263.74050210425,107042.967171817
2016-01-12,ICICIBANK.NS,0.5789457483724473,0.011615766089008606,107042.967171817,108286.35323995825
2016-01-13,TCS.NS,0.519699769532351,-0.0001756144709075258,108286.35323995825,108267.3365893275
2016-01-14,HDFCBANK.NS,0.5268814888013973,-0.007239738930893358,108267.3365893275,107483.50933767762
2016-01-15,HDFCBANK.NS,0.5268814888013973,-0.015640897072704107,107483.50933767762,105802.37083111398
2016-01-18,HDFCBANK.NS,0.5318555893944915,0.009699283321001229,105802.37083111398,106828.57800183858
2016-01-19,HDFCBANK.NS,0.5268814888013973,-0.016895137285825923,106828.57800183858,105023.69451044795
2016-01-20,ICICIBANK.NS,0.5789457483724473,0.008466959202519497,105023.69451044795,105912.92584716578
2016-01-21,ICICIBANK.NS,0.5789457483724473,0.028502046692248095,105912.92584716578,108931.66100497432
2016-01-22,HDFCBANK.NS,0.525830050109871,0.010530886481751267,108931.66100497432,110078.80796128631
2016-01-25,RELIANCE.NS,0.5566027490534012,-0.0045818569141340415,110078.80796128631,109574.44261392925
2016-01-27,RELIANCE.NS,0.5566027490534012,0.017561425615835402,109574.44261392925,111498.7260372904
2016-01-28,ICICIBANK.NS,0.5789457483724473,-0.013079074551512693,111498.7260372904,110040.42588704999
2016-01-29,ICICIBANK.NS,0.5789457483724473,-0.0562675946911646,110040.42588704999,103848.71580359433
2016-02-01,HDFCBANK.NS,0.5268814888013973,-0.005614607804671379,103848.71580359433,103265.64599333837
2016-02-02,HDFCBANK.NS,0.5268814888013973,-0.009442090596475938,103265.64599333837,102290.60240836567
2016-02-03,HDFCBANK.NS,0.5268814888013973,0.005125295225801851,102290.60240836567,102814.87194453366
2016-02-04,HDFCBANK.NS,0.5268814888013973,0.005766266847819113,102814.87194453366,103407.7299320902
2016-02-05,HDFCBANK.NS,0.5268814888013973,-0.018384202039289033,103407.7299320902,101506.66133259442
2016-02-08,RELIANCE.NS,0.519699769532351,-0.0036939154540449604,101506.66133259442,101131.70430760944
2016-02-09,ICICIBANK.NS,0.5789457483724473,-0.010267338884533905,101131.70430760944,100093.35082751274
2016-02-10,HDFCBANK.NS,0.5657882066478712,-0.03716871123632881,100093.35082751274,96373.00997392836
2016-02-11,ICICIBANK.NS,0.6249971491410896,-0.0286071537846897,96373.00997392836,93616.05245691077
2016-02-12,ICICIBANK.NS,0.6249971491410896,0.05140777992762602,93616.05245691077,98428.64587930872
2016-02-15,HDFCBANK.NS,0.5789457483724473,-0.00015389160521295242,98428.64587930872,98413.49853699542
2016-02-16,HDFCBANK.NS,0.5789457483724473,0.0014895444148090853,98413.49853699542,98560.08981408302
2016-02-17,ICICIBANK.NS,0.6249971491410896,0.02830941495889272,98560.08981408302,101350.26829501563
2016-02-18,ICICIBANK.NS,0.6249971491410896,0.013510098633458867,101350.26829501563,102719.5204162088
2016-02-19,ICICIBANK.NS,0.6249971491410896,-0.0017605807556850817,102719.5204162088,102538.67440533082
2016-02-22,RELIANCE.NS,0.5268814888013973,-0.013145442517725425,102538.67440533082,101190.75815509178
2016-02-23,ICICIBANK.NS,0.5657882066478712,-0.026041684568857804,101190.75815509178,98555.58034993331
2016-02-24,TCS.NS,0.5253162650906773,0.0008595321108120224,98555.58034993331,98640.2920359438
2016-02-25,TCS.NS,0.5253162650906773,-0.0010621705408430104,98640.2920359438,98535.51922360307
2016-02-26,ICICIBANK.NS,0.5789457483724473,0.02840908103800821,98535.51922360307,101334.82277434862
2016-02-29,INFY.NS,0.5533323982652941,0.0381899303967399,101334.82277434862,105204.79260286696
2016-03-01,HDFCBANK.NS,0.5789457483724473,0.023421217214044887,105204.79260286696,107668.81690237725
2016-03-02,INFY.NS,0.5566027490534012,0.01150508332985245,107668.81690237725,108907.55561286572
2016-03-03,HDFCBANK.NS,0.5789457483724473,0.004626590317261314,108907.55561286572,109411.4262551408
2016-03-04,HDFCBANK.NS,0.5789457483724473,-0.006271158013516409,109411.4262551408,108725.28991261062
2016-03-08,HDFCBANK.NS,0.5789457483724473,0.010501539136593019,108725.28991261062,109867.07279976532
2016-03-09,ICICIBANK.NS,0.5789457483724473,-0.00392886978133089,109867.07279976532,109435.41937747903
2016-03-10,TCS.NS,0.5438589643953067,0.007217953740592753,109435.41937747903,110225.31917212805
2016-03-11,RELIANCE.NS,0.5442701374527965,0.005174970072341356,110225.31917212805,110795.73190005808
2016-03-14,TCS.NS,0.5657882066478712,-0.010658056232361934,110795.73190005808,109614.86475916156
2016-03-15,TCS.NS,0.5657882066478712,-0.0012235052602063146,109614.86475916156,109480.75039553193
2016-03-16,TCS.NS,0.5789457483724473,0.010743311254265198,109480.75039553193,110656.93617338165
2016-03-17,HDFCBANK.NS,0.5789457483724473,0.009819211458373944,110656.93617338165,111743.50002900387
2016-03-18,HDFCBANK.NS,0.5789457483724473,0.01672506841480703,111743.50002900387,113612.41771189896
2016-03-21,HDFCBANK.NS,0.5789457483724473,0.007890111491159146,113612.41771189896,114508.83235442599
2016-03-22,RELIANCE.NS,0.5566027490534012,-0.017798303544172,114508.83235442599,112470.76939769322
2016-03-23,INFY.NS,0.5442701374527965,-0.002401298944032293,112470.76939769322,112200.69345790404
2016-03-28,RELIANCE.NS,0.519699769532351,0.015533142350422136,112200.69345790404,113943.52280120175
2016-03-29,INFY.NS,0.5268814888013973,0.007266151949714805,113943.52280120175,114771.45375156107
